"Frame";"Timestamp";"x";"y";"z"
3031;50517;-395;2,2;93,1
3037;50617;-394,7;2,1;93,3
3043;50717;-394,6;2,1;93,7
3049;50817;-394,3;2,1;94,3
3055;50917;-394,1;2,1;94,5
3061;51017;-394;2,1;94,8
3067;51117;-393,8;2,1;95,1
3073;51217;-393,5;2,2;95,5
3079;51317;-393,4;2,3;95,9
3085;51417;-393,3;2,3;95,9
3091;51517;-393,3;2,3;95,7
3097;51617;-393,7;2,3;95,2
3103;51717;-394;2,3;94,9
3109;51817;-394,2;2,2;94,2
3115;51917;-394,5;2,1;93,7
3121;52017;-394,8;2,1;93,2
3127;52117;-395;2,1;92,7
3133;52217;-395,3;2,1;92,1
3139;52317;-395,7;2,1;91,5
3145;52417;-396;2,1;90,9
3151;52517;-396,2;2;90,3
3157;52617;-396,5;2;89,9
3163;52717;-396,6;2;89,6
3169;52817;-396,7;2,1;89,5
3175;52917;-396,7;2,1;89,5
3181;53017;-396,7;2,1;89,4
3187;53117;-396,8;2,2;89,2
3193;53217;-396,9;2,1;89
3199;53317;-397,1;2,1;88,9
3205;53417;-397,1;2,1;88,7
3211;53517;-397,2;2;88,6
3217;53617;-397,2;2,1;88,7
3223;53717;-397,2;2,1;88,7
3229;53817;-397,3;2,1;88,7
3235;53917;-397,2;2,1;88,8
3241;54017;-397,2;2,1;88,8
3247;54117;-397,3;2,1;88,7
3253;54217;-397,1;2;88,9
3259;54317;-396,7;2,1;89,6
3265;54417;-396,1;2,1;90,6
3271;54517;-394,9;2,1;92,6
3277;54617;-393,2;2,3;95
3283;54717;-391,9;2,6;96,6
3289;54817;-392,6;2,4;96
3295;54917;-393,4;2,2;96,3
3301;55017;-394;2,5;96,3
3307;55117;-394,3;2,7;96,3
3313;55217;-394,5;2,7;95,7
3319;55317;-394,7;2,6;95,4
3325;55417;-394,9;2,7;95,4
3331;55517;-395,2;2,9;95,5
3337;55617;-395,3;3;95,1
3343;55717;-395,4;3,1;94,8
3349;55817;-395,7;3,2;94,4
3355;55917;-395,8;3,2;94,2
3361;56017;-395,8;3;94
3367;56117;-395,8;3;93,7
3373;56217;-395,7;2,9;93,5
3379;56317;-395,8;2,7;93,2
3385;56417;-396;2,8;92,9
3391;56517;-396,2;2,8;92,7
3397;56617;-396,5;2,8;92,7
3403;56717;-396,8;2,5;92,6
3409;56817;-396,7;2,5;92,4
3415;56917;-396,7;2,7;92,3
3421;57017;-396,8;2,8;92,5
3427;57117;-396,9;2,7;92,4
3433;57217;-397,1;2,9;91,6
3439;57317;-397,1;3;91,6
3445;57417;-397,2;3;93
3451;57517;-397,2;3,3;93,6
3457;57617;-397,2;3,5;93,7
3463;57717;-397,2;3,5;93,9
3469;57817;-397,3;3,7;93,3
3475;57917;-397,5;3,8;93,2
3481;58017;-397,6;3,8;92,9
3487;58117;-398;4,1;92,1
3493;58217;-398,4;4,1;91,4
3499;58317;-398,8;4,3;90,7
