"Frame";"Timestamp";"x";"y";"z"
3584;59733;-396,1;4,4;86,6
3590;59833;-396,2;4,4;86,4
3596;59933;-396,3;4,4;86,1
3602;60033;-396,5;4,4;85,9
3608;60133;-396,5;4,5;85,6
3614;60233;-396,6;4,4;85,3
3620;60333;-396,6;4,5;85,4
3626;60433;-396,6;4,4;85,4
3632;60533;-396,7;4,5;85,6
3638;60633;-396,6;4,4;85,8
3644;60733;-396,4;4,5;86,2
3650;60833;-396,4;4,5;86,4
3656;60933;-396,3;4,4;86,4
3662;61033;-396,1;4,4;86,8
3668;61133;-395,9;4,4;87,8
3674;61233;-395,4;4,4;88,8
3680;61333;-394,8;4,3;90,1
3686;61433;-394,2;4,4;91,1
3692;61533;-393,8;4,4;92,3
3698;61633;-393,3;4,5;92,8
3704;61733;-393,1;4,8;92,5
3710;61833;-393,2;4,8;91,5
3716;61933;-393,1;4,8;91,3
3722;62033;-392,2;4,8;91,4
3728;62133;-391,7;4,7;91,2
3734;62233;-392;4,7;90,6
3740;62333;-392;4,4;90,4
3746;62433;-392,4;4,5;90,3
3752;62533;-392,6;4,4;90,3
3758;62633;-392,8;4,4;90,8
3764;62733;-392,7;4,3;91
3770;62833;-392,5;4,4;91
3776;62933;-393;4,6;90,7
3782;63033;-393,3;4,5;90
3788;63133;-393,7;4,5;89,3
3794;63233;-393,9;4,6;88,9
3800;63333;-394,2;4,6;88,6
3806;63433;-394,4;4,5;88,3
3812;63533;-394,6;4,5;88
3818;63633;-394,7;4,6;87,7
3824;63733;-394,9;4,4;87,4
3830;63833;-395,1;4,5;87
3836;63933;-395,3;4,4;86,7
3842;64033;-395,5;4,5;86,6
3848;64133;-395,6;4,5;86,5
3854;64233;-395,7;4,5;86,3
3860;64333;-395,7;4,6;86,2
3866;64433;-395,8;4,5;86,1
3872;64533;-395,9;4,6;86,1
3878;64633;-395,9;4,4;85,8
3884;64733;-396,1;4,5;85,7
3890;64833;-396;4,5;85,8
3896;64933;-396;4,4;85,7
3902;65033;-396,1;4,5;85,7
3908;65133;-396,2;4,5;85,7
3914;65233;-396,2;4,5;85,7
3920;65333;-396,2;4,4;85,7
3926;65433;-396,3;4,5;85,6
3932;65533;-396,3;4,4;85,4
3938;65633;-396,4;4,4;85,6
3944;65733;-396,3;4,5;85,6
3950;65833;-396,3;4,4;85,6
3956;65933;-396,2;4,4;85,8
3962;66033;-396,1;4,5;86,1
3968;66133;-395,9;4,5;86,6
3974;66233;-395,7;4,5;87,1
3980;66333;-395,6;4,5;87,4
3986;66433;-395,4;4,5;87,8
3992;66533;-395,1;4,5;88,6
3998;66633;-394,8;4,6;89,1
4004;66733;-394,6;4,5;89,7
4010;66833;-394,3;4,4;90,3
4016;66933;-394,1;4,5;90,9
4022;67033;-393,8;4,4;91,4
4028;67133;-393,6;4,5;91,7
4034;67233;-393,4;4,4;92
4040;67333;-393,2;4,4;92,4
4046;67433;-393,1;4,4;92,9
4052;67533;-393;4,4;93
4058;67633;-393;4,5;92,9
4064;67733;-393,1;4,4;92,7
4070;67833;-393,3;4,4;92,3
4076;67933;-393,5;4,4;91,8
4082;68033;-393,7;4,4;91,3
4088;68133;-393,9;4,4;90,7
4094;68233;-394,1;4,3;90,4
4100;68333;-394,2;4,4;89,9
4106;68433;-394,4;4,3;89,5
4112;68533;-394,6;4,4;89
4118;68633;-394,8;4,3;88,7
4124;68733;-395;4,4;88,3
4130;68833;-395,2;4,4;87,7
4136;68933;-395,3;4,3;87,3
4142;69033;-395,5;4,4;87,1
4148;69133;-395,5;4,3;86,9
4154;69233;-395,7;4,4;86,8
4160;69333;-395,8;4,4;86,7
4166;69433;-395,8;4,4;86,5
4172;69533;-395,8;4,4;86,5
4178;69633;-395,9;4,4;86,3
4184;69733;-396;4,4;86
4190;69833;-396,1;4,3;85,9
4196;69933;-396,1;4,4;86
4202;70033;-396,2;4,4;86
4208;70133;-396,2;4,4;86
4214;70233;-396,2;4,4;86,1
4220;70333;-396,2;4,4;86
4226;70433;-396,2;4,5;86,1
4232;70533;-396,2;4,3;85,7
4238;70633;-396,3;4,3;85,7
4244;70733;-396,3;4,4;85,8
4250;70833;-396,3;4,4;85,9
4256;70933;-396,2;4,4;86,1
4262;71033;-396;4,3;86,6
4268;71133;-395,8;4,4;87,3
4274;71233;-395,5;4,4;88
4280;71333;-395,2;4,3;88,3
4286;71433;-395;4,3;88,9
4292;71533;-394,7;4,3;89,8
4298;71633;-394,4;4,4;90,3
4304;71733;-394,1;4,3;90,8
4310;71833;-393,8;4,3;91,5
4316;71933;-393,6;4,3;92,1
4322;72033;-393,4;4,3;92,4
4328;72133;-393;4,2;92,7
4334;72233;-393;4,2;93,1
4340;72333;-392,8;4,3;93,5
4346;72433;-392,6;4,2;93,7
4352;72533;-392,6;4,3;93,7
4358;72633;-392,7;4,3;93,8
4364;72733;-392,7;4,3;93,4
4370;72833;-392,8;4,4;92,9
4376;72933;-393,1;4,2;92,5
4382;73033;-393,3;4,3;92,2
4388;73133;-393,4;4,2;91,8
4394;73233;-393,7;4,3;91,5
4400;73333;-393,7;4,2;91
4406;73433;-394;4,2;90,7
4412;73533;-394,2;4,3;90,1
4418;73633;-394,5;4,2;89,5
4424;73733;-394,7;4,2;89
4430;73833;-394,9;4,2;88,6
4436;73933;-395;4,3;88,2
4442;74033;-395,1;4,3;88
4448;74133;-395,3;4,2;87,7
4454;74233;-395,4;4,3;87,5
4460;74333;-395,5;4,3;87,3
4466;74433;-395,6;4,4;87,2
4472;74533;-395,7;4,3;86,8
4478;74633;-395,8;4,3;86,4
4484;74733;-395,9;4,3;86,3
4490;74833;-395,9;4,3;86,2
4496;74933;-396;4,4;86,2
4502;75033;-396,1;4,3;86,2
4508;75133;-396,1;4,3;86,2
4514;75233;-396,1;4,3;86,1
4520;75333;-396,1;4,3;86,2
4526;75433;-396,2;4,4;86
4532;75533;-396,2;4,3;85,9
4538;75633;-396,2;4,3;85,9
4544;75733;-396,2;4,3;86,2
4550;75833;-395,9;4,3;86,8
4556;75933;-395,6;4,3;87,5
4562;76033;-395,3;4,3;88,3
4568;76133;-395;4,3;88,9
4574;76233;-394,7;4,3;89,6
4580;76333;-394,4;4,3;90,2
